Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Comment,Duplicate,Description
LP 613a pME 6010 empty,empty pME6010 in P. syringae strains,Z-SCI,13,61,28,,,,,,,Joel Kniskern,5/7/08,L,
,empty,Z-SCI,13,61,29,,,,,,,,,,
,empty,Z-SCI,13,61,30,,,,,,,,,,
,empty,Z-SCI,13,61,31,,,,,,,,,,
,empty,Z-SCI,13,61,32,,,,,,,,,,
,empty,Z-SCI,13,61,33,,,,,,,,,,
,empty,Z-SCI,13,61,34,,,,,,,,,,
,empty,Z-SCI,13,61,35,,,,,,,,,,
,empty,Z-SCI,13,61,36,,,,,,,,,,
,empty,Z-SCI,13,61,37,,,,,,,,,,
,empty,Z-SCI,13,61,38,,,,,,,,,,
,empty,Z-SCI,13,61,39,,,,,,,,,,
,empty,Z-SCI,13,61,40,,,,,,,,,,
,empty,Z-SCI,13,61,41,,,,,,,,,,
,empty,Z-SCI,13,61,42,,,,,,,,,,
DC3000:pME6010 AvrPphB2-2.1 HR tested subclone 2.1,AvrPpHB2 in P. syringae strains,Z-SCI,13,61,43,,,,,,,Joel Kniskern,5/30/07,L,
,empty,Z-SCI,13,61,44,,,,,,,,,,
,empty,Z-SCI,13,61,45,,,,,,,,,,
,empty,Z-SCI,13,61,46,,,,,,,,,,
,empty,Z-SCI,13,61,47,,,,,,,,,,
,empty,Z-SCI,13,61,48,,,,,,,,,,
,empty,Z-SCI,13,61,49,,,,,,,,,,
,empty,Z-SCI,13,61,50,,,,,,,,,,
,empty,Z-SCI,13,61,51,,,,,,,,,,
Pph 1448A AvrPphB2,AvrPpHB2 in P. syringae strains,Z-SCI,13,61,52,,,,,,,Joel Kniskern,12/18/07,L,
DC3000:pME6010 AvrPphB2-1.1 HR tested,AvrPpHB2 in P. syringae strains,Z-SCI,13,61,53,,,,,,,Joel Kniskern,5/30/07,L,
,empty,Z-SCI,13,61,54,,,,,,,,,,
,empty,Z-SCI,13,61,55,,,,,,,,,,
LP 205a AvrPphB2,AvrPpHB2 in P. syringae strains,Z-SCI,13,61,56,,,,,,,Joel Kniskern,5/30/07,L,
ME 890.2b AvrPphB2,AvrPpHB2 in P. syringae strains,Z-SCI,13,61,57,,,,,,,Joel Kniskern,12/18/07,L,It is written 2a on the cap and 2b on the tube
RMX 815.1a AvrPphB2,AvrPpHB2 in P. syringae strains,Z-SCI,13,61,58,,,,,,,Joel Kniskern,12/18/07,L,
,empty,Z-SCI,13,61,59,,,,,,,,,,
,empty,Z-SCI,13,61,60,,,,,,,,,,
,empty,Z-SCI,13,61,61,,,,,,,,,,
Pph 1448A AvrPphB,AvrPpHB in P. syringae strains,Z-SCI,13,61,62,,,,,,,Joel Kniskern,12/18/07,L,
DC3000 AvrPphB HR tested,AvrPpHB in P. syringae strains,Z-SCI,13,61,63,,,,,,,Joel Kniskern,5/30/07,L,
,empty,Z-SCI,13,61,64,,,,,,,,,,
,empty,Z-SCI,13,61,65,,,,,,,,,,
LP 205a AvrPphB2,AvrPpHB2 in P. syringae strains,Z-SCI,13,61,66,,,,,,,Joel Kniskern,5/30/07,L,
ME 890.2a AvrPphB,AvrPpHB in P. syringae strains,Z-SCI,13,61,67,,,,,,,Joel Kniskern,12/18/07,L,
RMX 815.1a AvrPphB,AvrPpHB in P. syringae strains,Z-SCI,13,61,68,,,,,,,Joel Kniskern,12/18/07,L,
,empty,Z-SCI,13,61,69,,,,,,,,,,
,empty,Z-SCI,13,61,70,,,,,,,,,,
,empty,Z-SCI,13,61,71,,,,,,,,,,
Pph 1448A pME 6010 empty,empty pME6010 in P. syringae strains,Z-SCI,13,61,72,,,,,,,Joel Kniskern,12/18/07,L,
DC3000 pME 6010 empty,empty pME6010 in P. syringae strains,Z-SCI,13,61,73,,,,,,,Joel Kniskern,5/30/07,L,
,empty,Z-SCI,13,61,74,,,,,,,,,,
,empty,Z-SCI,13,61,75,,,,,,,,,,
LP 205a pME 6010 empty,empty pME6010 in P. syringae strains,Z-SCI,13,61,76,,,,,,,Joel Kniskern,5/30/07,L,
ME 890.2b pME 6010 empty,empty pME6010 in P. syringae strains,Z-SCI,13,61,77,,,,,,,Joel Kniskern,12/18/07,L,
RMX 815.1a pME 6010 empty,empty pME6010 in P. syringae strains,Z-SCI,13,61,78,,,,,,,Joel Kniskern,12/18/07,L,
,empty,Z-SCI,13,61,79,,,,,,,,,,
,empty,Z-SCI,13,61,80,,,,,,,,,,
,empty,Z-SCI,13,61,81,,,,,,,,,,
,empty,Z-SCI,13,61,82,,,,,,,,,,
,empty,Z-SCI,13,61,83,,,,,,,,,,
,empty,Z-SCI,13,61,84,,,,,,,,,,
,empty,Z-SCI,13,61,85,,,,,,,,,,
,empty,Z-SCI,13,61,86,,,,,,,,,,
,empty,Z-SCI,13,61,87,,,,,,,,,,
,empty,Z-SCI,13,61,88,,,,,,,,,,
,empty,Z-SCI,13,61,89,,,,,,,,,,
,empty,Z-SCI,13,61,90,,,,,,,,,,
,empty,Z-SCI,13,61,91,,,,,,,,,,
,empty,Z-SCI,13,61,92,,,,,,,,,,
,empty,Z-SCI,13,61,93,,,,,,,,,,
,empty,Z-SCI,13,61,94,,,,,,,,,,
,empty,Z-SCI,13,61,95,,,,,,,,,,
,empty,Z-SCI,13,61,96,,,,,,,,,,
,empty,Z-SCI,13,61,97,,,,,,,,,,
,empty,Z-SCI,13,61,98,,,,,,,,,,
,empty,Z-SCI,13,61,99,,,,,,,,,,
,empty,Z-SCI,13,61,100,,,,,,,,,,
SL 201a,,Z-SCI,13,63,1,A. thaliana,,,,,,,April 2001,,
SL 201b,,Z-SCI,13,63,2,A. thaliana,,,,,,,April 2001,,
SL 202a,,Z-SCI,13,63,3,A. thaliana,,,,,,,April 2001,,
SL 202b,,Z-SCI,13,63,4,A. thaliana,,,,,,,April 2001,,
SL 203a,,Z-SCI,13,63,5,A. thaliana,,,,,,,April 2001,,
SL 204b,,Z-SCI,13,63,6,A. thaliana,,,,,,,April 2001,,
SL 205a,,Z-SCI,13,63,7,A. thaliana,,,,,,,April 2001,,
SL 206a,,Z-SCI,13,63,8,A. thaliana,,,,,,,April 2001,,
SL 206b,,Z-SCI,13,63,9,A. thaliana,,,,,,,April 2001,,
SL 207a,,Z-SCI,13,63,10,A. thaliana,,,,,,,April 2001,,
SL 208a,,Z-SCI,13,63,11,A. thaliana,,,,,,,April 2001,,
SL 208b,,Z-SCI,13,63,12,A. thaliana,,,,,,,April 2001,,
SL 209a,,Z-SCI,13,63,13,A. thaliana,,,,,,,April 2001,,
SL 209b,,Z-SCI,13,63,14,A. thaliana,,,,,,,April 2001,,
SL 210a,,Z-SCI,13,63,15,A. thaliana,,,,,,,April 2001,,
SL 210b,,Z-SCI,13,63,16,A. thaliana,,,,,,,April 2001,,
SL 211a,,Z-SCI,13,63,17,A. thaliana,,,,,,,April 2001,,
SL 211b,,Z-SCI,13,63,18,A. thaliana,,,,,,,April 2001,,
SL 212a,,Z-SCI,13,63,19,A. thaliana,,,,,,,April 2001,,
SL 212b,,Z-SCI,13,63,20,A. thaliana,,,,,,,April 2001,,
SL 213a,,Z-SCI,13,63,21,A. thaliana,,,,,,,April 2001,,
SL 213b,,Z-SCI,13,63,22,A. thaliana,,,,,,,April 2001,,
SL 214a,,Z-SCI,13,63,23,A. thaliana,,,,,,,April 2001,,
SL 214b,,Z-SCI,13,63,24,A. thaliana,,,,,,,April 2001,,
SL 215a,,Z-SCI,13,63,25,A. thaliana,,,,,,,April 2001,,
SL 215b,,Z-SCI,13,63,26,A. thaliana,,,,,,,April 2001,,
SL 216a,,Z-SCI,13,63,27,A. thaliana,,,,,,,April 2001,,
SL 217a,,Z-SCI,13,63,28,A. thaliana,,,,,,,April 2001,,
SL 218a,,Z-SCI,13,63,29,A. thaliana,,,,,,,April 2001,,
SL 218b,,Z-SCI,13,63,30,A. thaliana,,,,,,,April 2001,,
SL 219a,,Z-SCI,13,63,31,A. thaliana,,,,,,,April 2001,,
SL 220a,,Z-SCI,13,63,32,A. thaliana,,,,,,,April 2001,,
SL 221a,,Z-SCI,13,63,33,A. thaliana,,,,,,,April 2001,,
SL 221b,,Z-SCI,13,63,34,A. thaliana,,,,,,,April 2001,,
SL 222a,,Z-SCI,13,63,35,A. thaliana,,,,,,,April 2001,,
SL 222b,,Z-SCI,13,63,36,A. thaliana,,,,,,,April 2001,,
SL 222c,,Z-SCI,13,63,37,A. thaliana,,,,,,,April 2001,,
SL 223a,,Z-SCI,13,63,38,A. thaliana,,,,,,,April 2001,,
SL 223c,,Z-SCI,13,63,39,A. thaliana,,,,,,,April 2001,,
SL 225c,,Z-SCI,13,63,40,A. thaliana,,,,,,,April 2001,,
SL 226a,,Z-SCI,13,63,41,A. thaliana,,,,,,,April 2001,,
SL 226b,,Z-SCI,13,63,42,A. thaliana,,,,,,,April 2001,,
SL 227a,,Z-SCI,13,63,43,A. thaliana,,,,,,,April 2001,,
SL 227b,,Z-SCI,13,63,44,A. thaliana,,,,,,,April 2001,,
SL 228a,,Z-SCI,13,63,45,A. thaliana,,,,,,,April 2001,,
SL 228b,,Z-SCI,13,63,46,A. thaliana,,,,,,,April 2001,,
SL 229a,,Z-SCI,13,63,47,A. thaliana,,,,,,,April 2001,,
SL 229b,,Z-SCI,13,63,48,A. thaliana,,,,,,,April 2001,,
SL 229c,,Z-SCI,13,63,49,A. thaliana,,,,,,,April 2001,,
SL 230a,,Z-SCI,13,63,50,A. thaliana,,,,,,,April 2001,,
SL 231a,,Z-SCI,13,63,51,A. thaliana,,,,,,,April 2001,,
SL 232a,,Z-SCI,13,63,52,A. thaliana,,,,,,,April 2001,,
SL 232b,,Z-SCI,13,63,53,A. thaliana,,,,,,,April 2001,,
SL 233a,,Z-SCI,13,63,54,A. thaliana,,,,,,,April 2001,,
SL 233b,,Z-SCI,13,63,55,A. thaliana,,,,,,,April 2001,,
SL 234a,,Z-SCI,13,63,56,A. thaliana,,,,,,,April 2001,,
SL 234b,,Z-SCI,13,63,57,A. thaliana,,,,,,,April 2001,,
SL 234c,,Z-SCI,13,63,58,A. thaliana,,,,,,,April 2001,,
SL 235a,,Z-SCI,13,63,59,A. thaliana,,,,,,,April 2001,,
SL 235b,,Z-SCI,13,63,60,A. thaliana,,,,,,,April 2001,,
SL 236a,,Z-SCI,13,63,61,A. thaliana,,,,,,,April 2001,,
SL 237a,,Z-SCI,13,63,62,A. thaliana,,,,,,,April 2001,,
SL 238a,,Z-SCI,13,63,63,A. thaliana,,,,,,,April 2001,,
SL 239a,,Z-SCI,13,63,64,A. thaliana,,,,,,,April 2001,,
SL 239b,,Z-SCI,13,63,65,A. thaliana,,,,,,,April 2001,,
SL 240a,,Z-SCI,13,63,66,A. thaliana,,,,,,,April 2001,,
SL 240b,,Z-SCI,13,63,67,A. thaliana,,,,,,,April 2001,,
SL 240c,,Z-SCI,13,63,68,A. thaliana,,,,,,,April 2001,,
SL 241a,,Z-SCI,13,63,69,A. thaliana,,,,,,,April 2001,,
SL 241b,,Z-SCI,13,63,70,A. thaliana,,,,,,,April 2001,,
SL 241d,,Z-SCI,13,63,71,A. thaliana,,,,,,,April 2001,,
SL 242a,,Z-SCI,13,63,72,A. thaliana,,,,,,,April 2001,,
SL 242b,,Z-SCI,13,63,73,A. thaliana,,,,,,,April 2001,,
SL 242c,,Z-SCI,13,63,74,A. thaliana,,,,,,,April 2001,,
SL 243a,,Z-SCI,13,63,75,A. thaliana,,,,,,,April 2001,,
SL 243b,,Z-SCI,13,63,76,A. thaliana,,,,,,,April 2001,,
SL 244a,,Z-SCI,13,63,77,A. thaliana,,,,,,,April 2001,,
SL 244b,,Z-SCI,13,63,78,A. thaliana,,,,,,,April 2001,,
SL 244c,,Z-SCI,13,63,79,A. thaliana,,,,,,,April 2001,,
SL 245a,,Z-SCI,13,63,80,A. thaliana,,,,,,,April 2001,,
SL 246a,,Z-SCI,13,63,81,A. thaliana,,,,,,,April 2001,,
SL 246b,,Z-SCI,13,63,82,A. thaliana,,,,,,,April 2001,,
SL 247a,,Z-SCI,13,63,83,A. thaliana,,,,,,,April 2001,,
SL 247b,,Z-SCI,13,63,84,A. thaliana,,,,,,,April 2001,,
SL 247c,,Z-SCI,13,63,85,A. thaliana,,,,,,,April 2001,,
SL 248a,,Z-SCI,13,63,86,A. thaliana,,,,,,,April 2001,,
SL 249a,,Z-SCI,13,63,87,A. thaliana,,,,,,,April 2001,,
SL 249b,,Z-SCI,13,63,88,A. thaliana,,,,,,,April 2001,,
SL 249c,,Z-SCI,13,63,89,A. thaliana,,,,,,,April 2001,,
SL 250a,,Z-SCI,13,63,90,A. thaliana,,,,,,,April 2001,,
SL 250b,,Z-SCI,13,63,91,A. thaliana,,,,,,,April 2001,,
,empty,Z-SCI,13,63,92,,,,,,,,,,
,empty,Z-SCI,13,63,93,,,,,,,,,,
,empty,Z-SCI,13,63,94,,,,,,,,,,
,empty,Z-SCI,13,63,95,,,,,,,,,,
,empty,Z-SCI,13,63,96,,,,,,,,,,
,empty,Z-SCI,13,63,97,,,,,,,,,,
,empty,Z-SCI,13,63,98,,,,,,,,,,
,empty,Z-SCI,13,63,99,,,,,,,,,,
,empty,Z-SCI,13,63,100,,,,,,,,,,
KN 3.4,Pseudomonas sp.,Z-SCI,13,64,1,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4,Pseudomonas viridiflava,Z-SCI,13,64,2,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR1,,Z-SCI,13,64,3,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR2,,Z-SCI,13,64,4,,,,Knox,,,Megan Dunning,11/21/03,,
KNox 3.4 AR3,,Z-SCI,13,64,5,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR4,,Z-SCI,13,64,6,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR5,,Z-SCI,13,64,7,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR6,,Z-SCI,13,64,8,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR7,,Z-SCI,13,64,9,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR8,,Z-SCI,13,64,10,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR9,,Z-SCI,13,64,11,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 AR10,,Z-SCI,13,64,12,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR1,,Z-SCI,13,64,13,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR2,,Z-SCI,13,64,14,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR3,,Z-SCI,13,64,15,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR4,,Z-SCI,13,64,16,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR5,,Z-SCI,13,64,17,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR6,,Z-SCI,13,64,18,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR7,,Z-SCI,13,64,19,,,,Knox,,,Megan Dunning,11/21/03,,
,empty,Z-SCI,13,64,20,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR9,,Z-SCI,13,64,21,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR10,,Z-SCI,13,64,22,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR11,,Z-SCI,13,64,23,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR12,,Z-SCI,13,64,24,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR13,,Z-SCI,13,64,25,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR14,,Z-SCI,13,64,26,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR15,,Z-SCI,13,64,27,,,,Knox,,,Megan Dunning,11/21/03,,
KN 3.4 SR16,,Z-SCI,13,64,28,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 244a(1),,Z-SCI,13,64,29,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 623a SR3,,Z-SCI,13,64,30,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 623a(2),,Z-SCI,13,64,31,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 645a,,Z-SCI,13,64,32,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 652a,,Z-SCI,13,64,33,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 654a,,Z-SCI,13,64,34,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 658a,,Z-SCI,13,64,35,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 843.1a,,Z-SCI,13,64,36,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 623a,,Z-SCI,13,64,37,,,,Knox,,,Megan Dunning,11/21/03,,
Knox 623a SR1,,Z-SCI,13,64,38,,,,Knox,,,Megan Dunning,10/24/03,,
Knox 623a SR2,,Z-SCI,13,64,39,,,,Knox,,,Megan Dunning,10/24/03,,
Knox 623a ,Pseudomonas syringae,Z-SCI,13,64,40,,,,Knox,,,Megan Dunning,10/24/03,,
Knox 623a SR4,,Z-SCI,13,64,41,,,,Knox,,,Megan Dunning,10/24/03,,
Knox 623a SR5,,Z-SCI,13,64,42,,,,Knox,,,Megan Dunning,10/24/03,,
Knox 623a SR6,,Z-SCI,13,64,43,,,,Knox,,,Megan Dunning,10/24/03,,
Knox 623a SR7,,Z-SCI,13,64,44,,,,Knox,,,Megan Dunning,10/24/03,,
Knox 623a SR8,,Z-SCI,13,64,45,,,,Knox,,,Megan Dunning,10/24/03,,
Knox 623a SR9,,Z-SCI,13,64,46,,,,Knox,,,Megan Dunning,10/24/03,,
KY 12.1,,Z-SCI,13,64,47,,,,,,,Megan Dunning,11/21/03,,
LP 2.1a,,Z-SCI,13,64,48,,,,,,,Megan Dunning,11/21/03,,
LP 205a,,Z-SCI,13,64,49,,,,,,,Megan Dunning,11/21/03,,
LP 217a,,Z-SCI,13,64,50,,,,,,,Megan Dunning,11/21/03,,
LP 221a,,Z-SCI,13,64,51,,,,,,,Megan Dunning,11/21/03,,
LP 230b,,Z-SCI,13,64,52,,,,,,,Megan Dunning,11/21/03,,
LP 242c,,Z-SCI,13,64,53,,,,,,,Megan Dunning,11/21/03,,
LP 613a,,Z-SCI,13,64,54,,,,,,,Megan Dunning,11/21/03,,
LP 620a,,Z-SCI,13,64,55,,,,,,,Megan Dunning,11/21/03,,
LP 856.3a,,Z-SCI,13,64,56,,,,,,,Megan Dunning,11/21/03,,
LP 868.1a,,Z-SCI,13,64,57,,,,,,,Megan Dunning,11/21/03,,
LP 900.1a,,Z-SCI,13,64,58,,,,,,,Megan Dunning,11/21/03,,
LU 16.1,,Z-SCI,13,64,59,,,,,,,Megan Dunning,11/21/03,,
ME 3A2,,Z-SCI,13,64,60,,,,,,,Megan Dunning,11/21/03,,
ME 3.1b,,Z-SCI,13,64,61,,,,,,,Megan Dunning,11/21/03,,
ME 812.1b,,Z-SCI,13,64,62,,,,,,,Megan Dunning,11/21/03,,
ME 818.2b,,Z-SCI,13,64,63,,,,,,,Megan Dunning,11/21/03,,
ME 835.1b,,Z-SCI,13,64,64,,,,,,,Megan Dunning,11/21/03,,
ME 890.2a,,Z-SCI,13,64,65,,,,,,,Megan Dunning,11/21/03,,
ME 890.2b,,Z-SCI,13,64,66,,,,,,,Megan Dunning,11/21/03,,
ME 895.1a,,Z-SCI,13,64,67,,,,,,,Megan Dunning,11/21/03,,
PNA 233a,,Z-SCI,13,64,68,,,,,,,Megan Dunning,11/21/03,,
RM 880.1a,,Z-SCI,13,64,69,,,,,,,Megan Dunning,11/21/03,,
RMX 3.1b,,Z-SCI,13,64,70,,,,,,,Megan Dunning,11/21/03,,
RMX 815.1a,,Z-SCI,13,64,71,,,,,,,Megan Dunning,11/21/03,,
RT 247a,,Z-SCI,13,64,72,,,,,,,Megan Dunning,11/21/03,,
Pst DC 3000,P. syringae tomato,Z-SCI,13,64,73,,,,,,,Megan Dunning,11/21/03,,
P. viridiflava ATCC,P. viridiflava,Z-SCI,13,64,74,,,,,,,Megan Dunning,11/21/03,,
,empty,Z-SCI,13,64,75,,,,,,,,,,
GR 23.1a aka RMX 023.1a,,Z-SCI,13,64,76,,,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Wayan,2010,,
,empty,Z-SCI,13,64,77,,,,,,,,,,
RM 003.1B aka RMX 3.1b,,Z-SCI,13,64,78,,,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Wayan,2010,,
RM 003.1B aka RMX 3.1b,,Z-SCI,13,64,79,,,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Wayan,2010,,
RM 003.1B aka RMX 3.1b,,Z-SCI,13,64,80,,,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Wayan,2010,,
RM 003.1B aka RMX 3.1b,,Z-SCI,13,64,81,,,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Wayan,2010,,
RM 003.1B aka RMX 3.1b,,Z-SCI,13,64,82,,,,Route Marker,"41°21'17.41""N","86°44'14.47""W",Wayan,2010,,
KNO 3.4B1 aka KNOX 3.4a,,Z-SCI,13,64,83,,,,,,,Wayan,2010,,
KNO 3.4B1 aka KNOX 3.4a,,Z-SCI,13,64,84,,,,,,,Wayan,2010,,
KNO 3.4B1 aka KNOX 3.4a,,Z-SCI,13,64,85,,,,,,,Wayan,2010,,
KNO 3.4B1 aka KNOX 3.4a,,Z-SCI,13,64,86,,,,,,,Wayan,2010,,
KNO 3.4B1 aka KNOX 3.4a,,Z-SCI,13,64,87,,,,,,,Wayan,2010,,
LP 023.1a,P. viridiflava,Z-SCI,13,64,88,,,,,,,Wayan,2010,,
LP 023.1a,P. viridiflava,Z-SCI,13,64,89,,,,,,,Wayan,2010,,
LP 023.1a,P. viridiflava,Z-SCI,13,64,90,,,,,,,Wayan,2010,,
LP 023.1a,P. viridiflava,Z-SCI,13,64,91,,,,,,,Wayan,2010,,
LP 023.1a,P. viridiflava,Z-SCI,13,64,92,,,,,,,Wayan,2010,,
PTBR 2004,P. syringae tabaci,Z-SCI,13,64,93,,,,,,,,,,
ME 003.1b,P. viridiflava,Z-SCI,13,64,94,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Wayan,2010,,
ME 003.1b (1),P. viridiflava,Z-SCI,13,64,95,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Wayan,2010,,
ME 003.1b (1),P. viridiflava,Z-SCI,13,64,96,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Wayan,2010,,
ME 003.1b (1),P. viridiflava,Z-SCI,13,64,97,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Wayan,2010,,
ME 003.1b (1),,Z-SCI,13,64,98,,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Wayan,2010,,
,empty,Z-SCI,13,64,99,,,,,,,,,,
NP 003.3 A 1 aka PNA 3.3a,,Z-SCI,13,64,100,,,,,,,Wayan,2010,,
SB 201a,,Z-SCI,13,65,1,,,,,,,,April 2001,,
SB 201b,,Z-SCI,13,65,2,,,,,,,,April 2001,,
SB 202a,,Z-SCI,13,65,3,,,,,,,,April 2001,,
SB 203a,,Z-SCI,13,65,4,,,,,,,,April 2001,,
SB 203b,,Z-SCI,13,65,5,,,,,,,,April 2001,,
SB 204a,,Z-SCI,13,65,6,,,,,,,,April 2001,,
SB 205a,,Z-SCI,13,65,7,,,,,,,,April 2001,,
SB 206b,,Z-SCI,13,65,8,,,,,,,,April 2001,,
SB 207a,,Z-SCI,13,65,9,,,,,,,,April 2001,,
SB 207b,,Z-SCI,13,65,10,,,,,,,,April 2001,,
SB 208a,,Z-SCI,13,65,11,,,,,,,,April 2001,,
SB 209a,,Z-SCI,13,65,12,,,,,,,,April 2001,,
SB 209b,,Z-SCI,13,65,13,,,,,,,,April 2001,,
SB 210a,,Z-SCI,13,65,14,,,,,,,,April 2001,,
